@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}
@ATTRIBUTE base_bin1 NUMERIC
@ATTRIBUTE base_bin2 NUMERIC
@ATTRIBUTE base_bin3 NUMERIC
@ATTRIBUTE base_bin4 NUMERIC
@ATTRIBUTE base_bin5 NUMERIC
@ATTRIBUTE base_bin6 NUMERIC
@ATTRIBUTE base_bin7 NUMERIC
@ATTRIBUTE base_bin8 NUMERIC
@ATTRIBUTE base_bin9 NUMERIC
@ATTRIBUTE base_bin10 NUMERIC
@ATTRIBUTE target_bin1 NUMERIC
@ATTRIBUTE target_bin2 NUMERIC
@ATTRIBUTE target_bin3 NUMERIC
@ATTRIBUTE target_bin4 NUMERIC
@ATTRIBUTE target_bin5 NUMERIC
@ATTRIBUTE target_bin6 NUMERIC
@ATTRIBUTE target_bin7 NUMERIC
@ATTRIBUTE target_bin8 NUMERIC
@ATTRIBUTE target_bin9 NUMERIC
@ATTRIBUTE target_bin10 NUMERIC

@DATA
http://wwatana.be/mobile/mobile/201602/09/1.html,0.0,HEADER,10.0,267.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,0.0,0.0,0.0,0.0,147.0,147.0,375.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/header[1],/body[2]/header[1],/body[2]/header[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,3.0,3.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,46.0,A,0.0,16.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/46.png,results/iphone8plus/46.png,39.0,41.0,859.0,859.0,40.0,40.0,121.0,129.0,18.0,20.0,726.0,726.0,206728.0,7282.3,750.0,1242.0,375.0,414.0,/body[2]/section[4]/a[3],/body[2]/section[4]/a[3],/body[2]/section[4]/a[3],0.4,19.0,21.0,779.0,779.0,0.0,0.0,0.0,0.0,1.0,1.0,sans-serif,sans-serif,0,0,251,2,1,0,1,0,0,0,0,1,253,0,1,0,1,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,44.0,SELECT,1.0,46.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,39.0,41.0,799.0,799.0,40.0,40.0,270.0,298.0,19.0,21.0,779.0,779.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[4]/div[2]/select[1],/body[2]/section[4]/div[2]/select[1],/body[2]/section[4]/div[2]/select[1],0.0,39.0,41.0,746.0,746.0,39.0,41.0,859.0,859.0,2.0,2.0,Helvetica,Helvetica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,42.0,H1,0.0,13.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/42.png,results/iphone8plus/42.png,39.0,41.0,746.0,746.0,33.0,33.0,317.0,352.0,18.0,20.0,726.0,726.0,981400.0,5828.3,750.0,1242.0,375.0,414.0,/body[2]/section[4]/h1[1],/body[2]/section[4]/h1[1],/body[2]/section[4]/h1[1],0.4,0.0,0.0,451.0,451.0,19.0,21.0,779.0,779.0,1.0,1.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,41.0,SECTION,5.0,134.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,18.0,20.0,726.0,726.0,201.0,200.0,338.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[4],/body[2]/section[4],/body[2]/section[4],0.0,0.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,4.0,4.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,40.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/40.png,results/iphone8plus/40.png,131.0,148.0,638.0,638.0,45.0,45.0,75.0,75.0,131.0,148.0,667.0,667.0,48157.0,1805.8,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[4]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[4]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[4]/a[1]/img[1],0.8,218.0,236.0,589.0,589.0,18.0,20.0,726.0,726.0,0.0,0.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,39.0,A,1.0,32.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,131.0,148.0,667.0,667.0,20.0,20.0,75.0,75.0,131.0,148.0,638.0,638.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[4]/a[1],/body[2]/section[3]/ul[2]/li[4]/a[1],/body[2]/section[3]/ul[2]/li[4]/a[1],0.0,218.0,236.0,589.0,589.0,18.0,20.0,726.0,726.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,38.0,LI,2.0,50.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,131.0,148.0,638.0,638.0,49.0,49.0,75.0,75.0,15.0,16.0,575.0,575.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[4],/body[2]/section[3]/ul[2]/li[4],/body[2]/section[3]/ul[2]/li[4],0.0,218.0,236.0,589.0,589.0,18.0,20.0,726.0,726.0,2.0,2.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,37.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/37.png,results/iphone8plus/37.png,218.0,236.0,589.0,589.0,45.0,45.0,75.0,75.0,218.0,236.0,618.0,618.0,115771.0,3520.1,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],1.0,129.0,146.0,589.0,589.0,131.0,148.0,638.0,638.0,0.0,0.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,254,1,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,36.0,A,1.0,25.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,218.0,236.0,618.0,618.0,20.0,20.0,75.0,75.0,218.0,236.0,589.0,589.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[3]/a[1],/body[2]/section[3]/ul[2]/li[3]/a[1],/body[2]/section[3]/ul[2]/li[3]/a[1],0.0,129.0,146.0,589.0,589.0,131.0,148.0,638.0,638.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,35.0,LI,2.0,43.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,218.0,236.0,589.0,589.0,49.0,49.0,75.0,75.0,15.0,16.0,575.0,575.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[3],/body[2]/section[3]/ul[2]/li[3],/body[2]/section[3]/ul[2]/li[3],0.0,129.0,146.0,589.0,589.0,131.0,148.0,638.0,638.0,2.0,2.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,34.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/34.png,results/iphone8plus/34.png,129.0,146.0,589.0,589.0,45.0,45.0,75.0,75.0,129.0,146.0,618.0,618.0,122106.0,587.6,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[2]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[2]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[2]/a[1]/img[1],0.9,39.0,57.0,589.0,589.0,218.0,236.0,589.0,589.0,0.0,0.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,33.0,A,1.0,27.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,129.0,146.0,618.0,618.0,20.0,20.0,75.0,75.0,129.0,146.0,589.0,589.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[2]/a[1],/body[2]/section[3]/ul[2]/li[2]/a[1],/body[2]/section[3]/ul[2]/li[2]/a[1],0.0,39.0,57.0,589.0,589.0,218.0,236.0,589.0,589.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,32.0,LI,2.0,45.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,129.0,146.0,589.0,589.0,49.0,49.0,75.0,75.0,15.0,16.0,575.0,575.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[2],/body[2]/section[3]/ul[2]/li[2],/body[2]/section[3]/ul[2]/li[2],0.0,39.0,57.0,589.0,589.0,218.0,236.0,589.0,589.0,2.0,2.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,31.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/31.png,results/iphone8plus/31.png,39.0,57.0,589.0,589.0,45.0,45.0,75.0,75.0,39.0,57.0,618.0,618.0,44782.0,1192.5,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[1]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[1]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[1]/a[1]/img[1],0.7,22.0,24.0,451.0,451.0,129.0,146.0,589.0,589.0,0.0,0.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,254,1,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,30.0,A,1.0,32.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,39.0,57.0,618.0,618.0,20.0,20.0,75.0,75.0,39.0,57.0,589.0,589.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[1]/a[1],/body[2]/section[3]/ul[2]/li[1]/a[1],/body[2]/section[3]/ul[2]/li[1]/a[1],0.0,22.0,24.0,451.0,451.0,129.0,146.0,589.0,589.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,29.0,LI,2.0,50.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,39.0,57.0,589.0,589.0,49.0,49.0,75.0,75.0,15.0,16.0,575.0,575.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2]/li[1],/body[2]/section[3]/ul[2]/li[1],/body[2]/section[3]/ul[2]/li[1],0.0,22.0,24.0,451.0,451.0,129.0,146.0,589.0,589.0,2.0,2.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,28.0,UL,12.0,229.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,15.0,16.0,575.0,575.0,112.0,112.0,307.0,339.0,0.0,0.0,451.0,451.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3]/ul[2],/body[2]/section[3]/ul[2],/body[2]/section[3]/ul[2],0.0,22.0,24.0,451.0,451.0,18.0,20.0,726.0,726.0,5.0,5.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,27.0,H2,0.0,42.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/27.png,results/iphone8plus/27.png,22.0,24.0,451.0,451.0,124.0,124.0,330.0,364.0,0.0,0.0,451.0,451.0,1274284.0,7639.2,750.0,1242.0,375.0,414.0,/body[2]/section[3]/h2[1],/body[2]/section[3]/h2[1],/body[2]/section[3]/h2[1],1.0,0.0,0.0,151.0,151.0,15.0,16.0,575.0,575.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,26.0,SECTION,14.0,292.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,0.0,0.0,451.0,451.0,275.0,275.0,375.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[3],/body[2]/section[3],/body[2]/section[3],0.0,0.0,0.0,151.0,151.0,18.0,20.0,726.0,726.0,3.0,3.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,25.0,A,0.0,7.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/25.png,results/iphone8plus/25.png,189.0,209.0,390.0,390.0,34.0,34.0,147.0,160.0,189.0,209.0,390.0,390.0,71935.0,3722.8,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[6]/a[1],/body[2]/section[2]/ul[2]/li[6]/a[1],/body[2]/section[2]/ul[2]/li[6]/a[1],0.6,34.0,39.0,390.0,390.0,0.0,0.0,451.0,451.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,24.0,LI,1.0,23.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,189.0,209.0,390.0,390.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[6],/body[2]/section[2]/ul[2]/li[6],/body[2]/section[2]/ul[2]/li[6],0.0,34.0,39.0,390.0,390.0,0.0,0.0,451.0,451.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,23.0,A,0.0,8.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/23.png,results/iphone8plus/23.png,34.0,39.0,390.0,390.0,34.0,34.0,147.0,160.0,34.0,39.0,390.0,390.0,110438.0,6488.4,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[5]/a[1],/body[2]/section[2]/ul[2]/li[5]/a[1],/body[2]/section[2]/ul[2]/li[5]/a[1],0.6,187.0,206.0,346.0,346.0,189.0,209.0,390.0,390.0,1.0,1.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,22.0,LI,1.0,24.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,34.0,39.0,390.0,390.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[5],/body[2]/section[2]/ul[2]/li[5],/body[2]/section[2]/ul[2]/li[5],0.0,187.0,206.0,346.0,346.0,189.0,209.0,390.0,390.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,21.0,A,0.0,6.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/21.png,results/iphone8plus/21.png,187.0,206.0,346.0,346.0,34.0,34.0,147.0,160.0,187.0,206.0,346.0,346.0,71976.0,75726.3,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[4]/a[1],/body[2]/section[2]/ul[2]/li[4]/a[1],/body[2]/section[2]/ul[2]/li[4]/a[1],0.5,32.0,37.0,346.0,346.0,34.0,39.0,390.0,390.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,20.0,LI,1.0,22.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,187.0,206.0,346.0,346.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[4],/body[2]/section[2]/ul[2]/li[4],/body[2]/section[2]/ul[2]/li[4],0.0,32.0,37.0,346.0,346.0,34.0,39.0,390.0,390.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,19.0,A,0.0,12.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/19.png,results/iphone8plus/19.png,32.0,37.0,346.0,346.0,34.0,34.0,147.0,160.0,32.0,37.0,346.0,346.0,164531.0,14035.6,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[3]/a[1],/body[2]/section[2]/ul[2]/li[3]/a[1],/body[2]/section[2]/ul[2]/li[3]/a[1],0.5,187.0,206.0,302.0,302.0,187.0,206.0,346.0,346.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,18.0,LI,1.0,28.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,32.0,37.0,346.0,346.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[3],/body[2]/section[2]/ul[2]/li[3],/body[2]/section[2]/ul[2]/li[3],0.0,187.0,206.0,302.0,302.0,187.0,206.0,346.0,346.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,17.0,A,0.0,10.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/17.png,results/iphone8plus/17.png,187.0,206.0,302.0,302.0,34.0,34.0,147.0,160.0,187.0,206.0,302.0,302.0,166735.0,6984.2,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[2]/a[1],/body[2]/section[2]/ul[2]/li[2]/a[1],/body[2]/section[2]/ul[2]/li[2]/a[1],0.6,32.0,37.0,302.0,302.0,32.0,37.0,346.0,346.0,1.0,1.0,sans-serif,sans-serif,0,0,254,1,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,16.0,LI,1.0,26.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,187.0,206.0,302.0,302.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[2],/body[2]/section[2]/ul[2]/li[2],/body[2]/section[2]/ul[2]/li[2],0.0,32.0,37.0,302.0,302.0,32.0,37.0,346.0,346.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,15.0,A,0.0,3.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/15.png,results/iphone8plus/15.png,32.0,37.0,302.0,302.0,34.0,34.0,147.0,160.0,32.0,37.0,302.0,302.0,63747.0,8729.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[1]/a[1],/body[2]/section[2]/ul[2]/li[1]/a[1],/body[2]/section[2]/ul[2]/li[1]/a[1],0.5,18.0,20.0,151.0,151.0,187.0,206.0,302.0,302.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
http://wwatana.be/mobile/mobile/201602/09/1.html,14.0,LI,1.0,19.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,32.0,37.0,302.0,302.0,34.0,34.0,135.0,149.0,18.0,20.0,292.0,292.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2]/li[1],/body[2]/section[2]/ul[2]/li[1],/body[2]/section[2]/ul[2]/li[1],0.0,18.0,20.0,151.0,151.0,187.0,206.0,302.0,302.0,0.0,0.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,13.0,UL,12.0,203.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,18.0,20.0,292.0,292.0,132.0,132.0,337.0,372.0,0.0,0.0,151.0,151.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/section[2]/ul[2],/body[2]/section[2]/ul[2],/body[2]/section[2]/ul[2],0.0,18.0,20.0,151.0,151.0,0.0,0.0,451.0,451.0,7.0,7.0,sans-serif,sans-serif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/mobile/201602/09/1.html,12.0,H1,0.0,76.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/12.png,results/iphone8plus/12.png,18.0,20.0,151.0,151.0,111.0,111.0,337.0,372.0,0.0,0.0,151.0,151.0,31004.0,25087.1,750.0,1242.0,375.0,414.0,/body[2]/section[2]/h1[1],/body[2]/section[2]/h1[1],/body[2]/section[2]/h1[1],1.0,0.0,0.0,0.0,0.0,18.0,20.0,292.0,292.0,1.0,1.0,sans-serif,sans-serif,0,0,255,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,1
